Model,MDO3012
Firmware Version,1.26

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,0.0002,
Horizontal Delay,-7e-05,
Sample Interval,2e-07,
Record Length,10000,
Gating,0.0% to 100.0%,
Probe Attenuation,10,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.05,1
Vertical Position,0,0
,,
,,
,,
Label,,
TIME,CH1,CH2
-7.3320e-04,0.0996641,-0.926875
-7.3300e-04,0.0992969,-0.918438
-7.3280e-04,0.0994141,-0.920937
-7.3260e-04,0.0992734,-0.915
-7.3240e-04,0.0995625,-0.910625
-7.3220e-04,0.0997578,-0.913906
-7.3200e-04,0.100055,-0.913594
-7.3180e-04,0.0998984,-0.912813
-7.3160e-04,0.100375,-0.909219
-7.3140e-04,0.0994375,-0.901406
-7.3120e-04,0.0996953,-0.91125
-7.3100e-04,0.100039,-0.901719
-7.3080e-04,0.100031,-0.904531
-7.3060e-04,0.100203,-0.899062
-7.3040e-04,0.0999297,-0.895469
-7.3020e-04,0.0994063,-0.892188
-7.3000e-04,0.0996563,-0.890625
-7.2980e-04,0.0996797,-0.898594
-7.2960e-04,0.0986172,-0.892656
-7.2940e-04,0.0995156,-0.881094
-7.2920e-04,0.0991953,-0.889844
-7.2900e-04,0.0992344,-0.884531
-7.2880e-04,0.0992813,-0.88125
-7.2860e-04,0.0988047,-0.877656
-7.2840e-04,0.0997578,-0.879062
-7.2820e-04,0.0996641,-0.877969
-7.2800e-04,0.0997266,-0.876094
-7.2780e-04,0.0993281,-0.872812
-7.2760e-04,0.0999766,-0.865469
-7.2740e-04,0.0992188,-0.870156
-7.2720e-04,0.09925,-0.86625
-7.2700e-04,0.0993047,-0.864844
-7.2680e-04,0.0996172,-0.864219
-7.2660e-04,0.0993281,-0.86375
-7.2640e-04,0.0995391,-0.858594
-7.2620e-04,0.0990938,-0.8625
-7.2600e-04,0.0986016,-0.861094
-7.2580e-04,0.0991641,-0.852344
-7.2560e-04,0.0996406,-0.850156
-7.2540e-04,0.0990938,-0.851562
-7.2520e-04,0.0990781,-0.851094
-7.2500e-04,0.0991641,-0.847344
-7.2480e-04,0.0994922,-0.845
-7.2460e-04,0.0990625,-0.84875
-7.2440e-04,0.0989141,-0.844375
-7.2420e-04,0.0992656,-0.837656
-7.2400e-04,0.0993906,-0.840313
-7.2380e-04,0.0991484,-0.833594
-7.2360e-04,0.0984844,-0.827344
-7.2340e-04,0.0991875,-0.834844
-7.2320e-04,0.0987031,-0.833594
-7.2300e-04,0.0990547,-0.830781
-7.2280e-04,0.0989531,-0.82625
-7.2260e-04,0.0995391,-0.830156
-7.2240e-04,0.0991875,-0.817344
-7.2220e-04,0.0994297,-0.81625
-7.2200e-04,0.0991406,-0.820312
-7.2180e-04,0.0987109,-0.818281
-7.2160e-04,0.0990781,-0.813906
-7.2140e-04,0.0986563,-0.812656
-7.2120e-04,0.0981953,-0.81
-7.2100e-04,0.0983672,-0.809063
-7.2080e-04,0.0983594,-0.802031
-7.2060e-04,0.0987969,-0.812656
-7.2040e-04,0.0984375,-0.806875
-7.2020e-04,0.0981797,-0.801094
-7.2000e-04,0.0984219,-0.798594
-7.1980e-04,0.0984375,-0.802344
-7.1960e-04,0.0986484,-0.793906
-7.1940e-04,0.0987031,-0.798594
-7.1920e-04,0.0985313,-0.790781
-7.1900e-04,0.0986172,-0.792656
-7.1880e-04,0.0981563,-0.78625
-7.1860e-04,0.0982344,-0.790781
-7.1840e-04,0.0981875,-0.787813
-7.1820e-04,0.0980938,-0.778906
-7.1800e-04,0.0985625,-0.783594
-7.1780e-04,0.0982188,-0.772969
-7.1760e-04,0.0984844,-0.780938
-7.1740e-04,0.0984609,-0.778125
-7.1720e-04,0.0982891,-0.7775
-7.1700e-04,0.0981563,-0.776406
-7.1680e-04,0.0978594,-0.772031
-7.1660e-04,0.0978203,-0.771406
-7.1640e-04,0.0981563,-0.768594
-7.1620e-04,0.0981172,-0.766719
-7.1600e-04,0.0981406,-0.764219
-7.1580e-04,0.0979531,-0.759375
-7.1560e-04,0.0979219,-0.760938
-7.1540e-04,0.0980547,-0.761875
-7.1520e-04,0.0978359,-0.760313
-7.1500e-04,0.0979219,-0.760469
-7.1480e-04,0.0981094,-0.751563
-7.1460e-04,0.0986328,-0.759531
-7.1440e-04,0.0980859,-0.754375
-7.1420e-04,0.09775,-0.756094
-7.1400e-04,0.0976406,-0.745313
-7.1380e-04,0.0981953,-0.748594
-7.1360e-04,0.0983984,-0.744375
-7.1340e-04,0.0982188,-0.745313
-7.1320e-04,0.0978125,-0.7425
-7.1300e-04,0.0979219,-0.747031
-7.1280e-04,0.0982891,-0.7375
-7.1260e-04,0.097625,-0.734063
-7.1240e-04,0.0975312,-0.732031
-7.1220e-04,0.0970312,-0.730313
-7.1200e-04,0.0968359,-0.733437
-7.1180e-04,0.09725,-0.726094
-7.1160e-04,0.0973516,-0.729844
-7.1140e-04,0.0973516,-0.714844
-7.1120e-04,0.0974453,-0.719531
-7.1100e-04,0.0970234,-0.71875
-7.1080e-04,0.0975156,-0.710938
-7.1060e-04,0.0973516,-0.706875
-7.1040e-04,0.0976328,-0.721719
-7.1020e-04,0.0976641,-0.710313
-7.1000e-04,0.0972891,-0.712656
-7.0980e-04,0.0976875,-0.710156
-7.0960e-04,0.0977656,-0.711094
-7.0940e-04,0.0975703,-0.706094
-7.0920e-04,0.0972188,-0.697344
-7.0900e-04,0.0969141,-0.69875
-7.0880e-04,0.0973828,-0.695469
-7.0860e-04,0.0967188,-0.703906
-7.0840e-04,0.0970938,-0.697031
-7.0820e-04,0.0966094,-0.687813
-7.0800e-04,0.096625,-0.697187
-7.0780e-04,0.0965625,-0.691719
-7.0760e-04,0.0969844,-0.689219
-7.0740e-04,0.0968594,-0.698125
-7.0720e-04,0.0967734,-0.680156
-7.0700e-04,0.0968906,-0.678438
-7.0680e-04,0.0966328,-0.685781
-7.0660e-04,0.0967188,-0.671094
-7.0640e-04,0.0968594,-0.675625
-7.0620e-04,0.0971094,-0.672188
-7.0600e-04,0.0970781,-0.681562
-7.0580e-04,0.0969922,-0.661719
-7.0560e-04,0.0966875,-0.667969
-7.0540e-04,0.0970859,-0.669375
-7.0520e-04,0.0968672,-0.667031
-7.0500e-04,0.0964609,-0.665781
-7.0480e-04,0.0965469,-0.660469
-7.0460e-04,0.0964922,-0.654844
-7.0440e-04,0.0967891,-0.654844
-7.0420e-04,0.0965234,-0.65375
-7.0400e-04,0.097,-0.659219
-7.0380e-04,0.0968203,-0.651875
-7.0360e-04,0.0961328,-0.652656
-7.0340e-04,0.0965312,-0.648125
-7.0320e-04,0.0959531,-0.647188
-7.0300e-04,0.0959297,-0.64875
-7.0280e-04,0.0964766,-0.645781
-7.0260e-04,0.0955859,-0.641406
-7.0240e-04,0.0957188,-0.645313
-7.0220e-04,0.0960781,-0.634375
-7.0200e-04,0.0960547,-0.6375
-7.0180e-04,0.0964844,-0.637031
-7.0160e-04,0.0959453,-0.63625
-7.0140e-04,0.0961328,-0.636875
-7.0120e-04,0.0960469,-0.635938
-7.0100e-04,0.0961797,-0.633906
-7.0080e-04,0.0959844,-0.632344
-7.0060e-04,0.096375,-0.629219
-7.0040e-04,0.0961562,-0.623906
-7.0020e-04,0.0959219,-0.624375
-7.0000e-04,0.0959766,-0.625938
-6.9980e-04,0.095875,-0.621719
-6.9960e-04,0.0953984,-0.616406
-6.9940e-04,0.0956484,-0.611563
-6.9920e-04,0.0953516,-0.618281
-6.9900e-04,0.0952734,-0.610156
-6.9880e-04,0.0953125,-0.606094
-6.9860e-04,0.0950078,-0.609063
-6.9840e-04,0.0949219,-0.607656
-6.9820e-04,0.0951406,-0.5975
-6.9800e-04,0.0949609,-0.603437
-6.9780e-04,0.0954062,-0.596094
-6.9760e-04,0.0956719,-0.605938
-6.9740e-04,0.0956484,-0.593125
-6.9720e-04,0.0955469,-0.5975
-6.9700e-04,0.0955703,-0.582656
-6.9680e-04,0.0956094,-0.594375
-6.9660e-04,0.0953984,-0.594844
-6.9640e-04,0.0954531,-0.589063
-6.9620e-04,0.0955703,-0.578594
-6.9600e-04,0.0948203,-0.581562
-6.9580e-04,0.0947109,-0.583438
-6.9560e-04,0.0947656,-0.574688
-6.9540e-04,0.094875,-0.580469
-6.9520e-04,0.0948203,-0.570625
-6.9500e-04,0.0946328,-0.573594
-6.9480e-04,0.0945078,-0.571719
-6.9460e-04,0.0948359,-0.56375
-6.9440e-04,0.0948516,-0.564688
-6.9420e-04,0.0948984,-0.560312
-6.9400e-04,0.0944375,-0.569531
-6.9380e-04,0.0944766,-0.567656
-6.9360e-04,0.0943438,-0.556875
-6.9340e-04,0.0946719,-0.553438
-6.9320e-04,0.0948828,-0.557656
-6.9300e-04,0.0942578,-0.554375
-6.9280e-04,0.0944844,-0.547031
-6.9260e-04,0.0949609,-0.55125
-6.9240e-04,0.0946016,-0.555312
-6.9220e-04,0.0944531,-0.547656
-6.9200e-04,0.0942031,-0.552813
-6.9180e-04,0.0944453,-0.531094
-6.9160e-04,0.094375,-0.541406
-6.9140e-04,0.0943359,-0.536563
-6.9120e-04,0.0944922,-0.539219
-6.9100e-04,0.0937266,-0.545312
-6.9080e-04,0.0939453,-0.540937
-6.9060e-04,0.0938125,-0.5375
-6.9040e-04,0.0942734,-0.534531
-6.9020e-04,0.0937031,-0.532969
-6.9000e-04,0.0936953,-0.53625
-6.8980e-04,0.0936484,-0.532969
-6.8960e-04,0.0933984,-0.521563
-6.8940e-04,0.0932578,-0.520312
-6.8920e-04,0.0933203,-0.5175
-6.8900e-04,0.0934922,-0.522031
-6.8880e-04,0.0935625,-0.506875
-6.8860e-04,0.0938359,-0.516406
-6.8840e-04,0.0937422,-0.510938
-6.8820e-04,0.0930703,-0.506719
-6.8800e-04,0.0934375,-0.511406
-6.8780e-04,0.0934922,-0.502188
-6.8760e-04,0.0939766,-0.511719
-6.8740e-04,0.0934609,-0.506563
-6.8720e-04,0.0930078,-0.500469
-6.8700e-04,0.0930391,-0.494219
-6.8680e-04,0.0934375,-0.505156
-6.8660e-04,0.0928281,-0.488125
-6.8640e-04,0.0929766,-0.496094
-6.8620e-04,0.0927812,-0.494531
-6.8600e-04,0.0925625,-0.49125
-6.8580e-04,0.0927109,-0.478594
-6.8560e-04,0.0924453,-0.487031
-6.8540e-04,0.0928516,-0.485469
-6.8520e-04,0.0927891,-0.477656
-6.8500e-04,0.0927344,-0.477187
-6.8480e-04,0.0931094,-0.481875
-6.8460e-04,0.0926406,-0.472656
-6.8440e-04,0.0928125,-0.477969
-6.8420e-04,0.0928203,-0.472187
-6.8400e-04,0.0923828,-0.4725
-6.8380e-04,0.0925234,-0.47125
-6.8360e-04,0.0925312,-0.470156
-6.8340e-04,0.0924297,-0.463438
-6.8320e-04,0.0920234,-0.463594
-6.8300e-04,0.0917266,-0.456562
-6.8280e-04,0.0923828,-0.452188
-6.8260e-04,0.0917578,-0.458437
-6.8240e-04,0.0919531,-0.450313
-6.8220e-04,0.0919609,-0.455
-6.8200e-04,0.0917734,-0.449531
-6.8180e-04,0.091625,-0.442969
-6.8160e-04,0.0917734,-0.44625
-6.8140e-04,0.0914063,-0.443594
-6.8120e-04,0.0914453,-0.440937
-6.8100e-04,0.0914375,-0.437969
-6.8080e-04,0.0917188,-0.434375
-6.8060e-04,0.0912266,-0.43625
-6.8040e-04,0.0912578,-0.42875
-6.8020e-04,0.0911875,-0.427656
-6.8000e-04,0.0909766,-0.416719
-6.7980e-04,0.0915313,-0.429688
-6.7960e-04,0.0913906,-0.421094
-6.7940e-04,0.091125,-0.428906
-6.7920e-04,0.0912813,-0.425312
-6.7900e-04,0.0911484,-0.421094
-6.7880e-04,0.0915078,-0.410156
-6.7860e-04,0.0915234,-0.414062
-6.7840e-04,0.0913984,-0.413594
-6.7820e-04,0.0906328,-0.407656
-6.7800e-04,0.0908047,-0.404062
-6.7780e-04,0.0905781,-0.408281
-6.7760e-04,0.0908047,-0.399219
-6.7740e-04,0.0902891,-0.402344
-6.7720e-04,0.09025,-0.396875
-6.7700e-04,0.0901172,-0.400469
-6.7680e-04,0.0901641,-0.397969
-6.7660e-04,0.0901484,-0.391719
-6.7640e-04,0.0901484,-0.38875
-6.7620e-04,0.09025,-0.390781
-6.7600e-04,0.0902188,-0.392188
-6.7580e-04,0.090125,-0.388906
-6.7560e-04,0.0899844,-0.380156
-6.7540e-04,0.0902813,-0.380156
-6.7520e-04,0.0903516,-0.375156
-6.7500e-04,0.0901016,-0.377188
-6.7480e-04,0.0907813,-0.380937
-6.7460e-04,0.0899297,-0.37625
-6.7440e-04,0.0897031,-0.368594
-6.7420e-04,0.0900156,-0.371719
-6.7400e-04,0.0892734,-0.368125
-6.7380e-04,0.0894063,-0.365156
-6.7360e-04,0.0890625,-0.35375
-6.7340e-04,0.0888594,-0.355781
-6.7320e-04,0.0892109,-0.363594
-6.7300e-04,0.0892031,-0.355625
-6.7280e-04,0.0885859,-0.359531
-6.7260e-04,0.0888984,-0.347813
-6.7240e-04,0.0890391,-0.357187
-6.7220e-04,0.0893516,-0.35
-6.7200e-04,0.0889687,-0.349687
-6.7180e-04,0.0892656,-0.352187
-6.7160e-04,0.0889063,-0.345781
-6.7140e-04,0.089125,-0.352344
-6.7120e-04,0.0889531,-0.341406
-6.7100e-04,0.0889219,-0.342656
-6.7080e-04,0.0889844,-0.340938
-6.7060e-04,0.0885547,-0.335938
-6.7040e-04,0.0886328,-0.336562
-6.7020e-04,0.0888906,-0.341406
-6.7000e-04,0.0884297,-0.33875
-6.6980e-04,0.0882734,-0.326406
-6.6960e-04,0.0886094,-0.327344
-6.6940e-04,0.0884063,-0.32125
-6.6920e-04,0.0884219,-0.317344
-6.6900e-04,0.0884687,-0.324375
-6.6880e-04,0.0879687,-0.329688
-6.6860e-04,0.0875937,-0.321563
-6.6840e-04,0.0881719,-0.318594
-6.6820e-04,0.0878906,-0.317344
-6.6800e-04,0.0875703,-0.320781
-6.6780e-04,0.0878594,-0.313281
-6.6760e-04,0.0878594,-0.307031
-6.6740e-04,0.0878125,-0.31
-6.6720e-04,0.0878828,-0.313437
-6.6700e-04,0.0878437,-0.312344
-6.6680e-04,0.0877422,-0.306719
-6.6660e-04,0.0873359,-0.305625
-6.6640e-04,0.0877891,-0.298438
-6.6620e-04,0.0873281,-0.3025
-6.6600e-04,0.0875156,-0.297344
-6.6580e-04,0.0876094,-0.294531
-6.6560e-04,0.0873125,-0.289844
-6.6540e-04,0.0875156,-0.284375
-6.6520e-04,0.0869141,-0.285
-6.6500e-04,0.0869844,-0.284531
-6.6480e-04,0.0872344,-0.283281
-6.6460e-04,0.0866406,-0.272813
-6.6440e-04,0.0867656,-0.28625
-6.6420e-04,0.0863594,-0.277031
-6.6400e-04,0.0864219,-0.275156
-6.6380e-04,0.0867266,-0.27625
-6.6360e-04,0.0871484,-0.269062
-6.6340e-04,0.0864531,-0.268437
-6.6320e-04,0.0859844,-0.272188
-6.6300e-04,0.0867344,-0.270156
-6.6280e-04,0.0862031,-0.266719
-6.6260e-04,0.0861797,-0.275
-6.6240e-04,0.0865313,-0.263437
-6.6220e-04,0.0861953,-0.261406
-6.6200e-04,0.0861172,-0.259063
-6.6180e-04,0.0861719,-0.250312
-6.6160e-04,0.0857813,-0.250781
-6.6140e-04,0.0859609,-0.247344
-6.6120e-04,0.0855937,-0.258437
-6.6100e-04,0.0859063,-0.251094
-6.6080e-04,0.0858672,-0.244688
-6.6060e-04,0.0854531,-0.252969
-6.6040e-04,0.0855078,-0.242344
-6.6020e-04,0.0855859,-0.246719
-6.6000e-04,0.0851953,-0.236719
-6.5980e-04,0.0849687,-0.232031
-6.5960e-04,0.0852578,-0.237969
-6.5940e-04,0.0851953,-0.230938
-6.5920e-04,0.0852344,-0.230781
-6.5900e-04,0.0853359,-0.219375
-6.5880e-04,0.084875,-0.231563
-6.5860e-04,0.0847578,-0.221094
-6.5840e-04,0.0840313,-0.221094
-6.5820e-04,0.0844766,-0.222031
-6.5800e-04,0.0845156,-0.215938
-6.5780e-04,0.0848672,-0.211719
-6.5760e-04,0.0845078,-0.211719
-6.5740e-04,0.0845469,-0.210938
-6.5720e-04,0.0845625,-0.220156
-6.5700e-04,0.0847656,-0.206094
-6.5680e-04,0.0843281,-0.207187
-6.5660e-04,0.0847344,-0.206406
-6.5640e-04,0.0841484,-0.197188
-6.5620e-04,0.0843594,-0.201719
-6.5600e-04,0.0837578,-0.191094
-6.5580e-04,0.0840859,-0.194062
-6.5560e-04,0.0838047,-0.185156
-6.5540e-04,0.0838047,-0.188438
-6.5520e-04,0.0835703,-0.198281
-6.5500e-04,0.0837891,-0.187969
-6.5480e-04,0.0834063,-0.180156
-6.5460e-04,0.0829609,-0.184375
-6.5440e-04,0.083,-0.180469
-6.5420e-04,0.0838594,-0.189062
-6.5400e-04,0.0834531,-0.178594
-6.5380e-04,0.082875,-0.181406
-6.5360e-04,0.0837109,-0.173125
-6.5340e-04,0.0833984,-0.1725
-6.5320e-04,0.0833438,-0.168437
-6.5300e-04,0.0834844,-0.164219
-6.5280e-04,0.0828594,-0.16625
-6.5260e-04,0.0833594,-0.162031
-6.5240e-04,0.0824922,-0.171094
-6.5220e-04,0.0826641,-0.160625
-6.5200e-04,0.08175,-0.157344
-6.5180e-04,0.0823828,-0.154844
-6.5160e-04,0.0819297,-0.158281
-6.5140e-04,0.0820781,-0.150938
-6.5120e-04,0.0819062,-0.151406
-6.5100e-04,0.0818906,-0.148125
-6.5080e-04,0.0817734,-0.150313
-6.5060e-04,0.0825391,-0.147656
-6.5040e-04,0.0819531,-0.152031
-6.5020e-04,0.0820547,-0.13875
-6.5000e-04,0.0815781,-0.141094
-6.4980e-04,0.0821641,-0.146563
-6.4960e-04,0.0817422,-0.133125
-6.4940e-04,0.0818359,-0.140625
-6.4920e-04,0.0821016,-0.133125
-6.4900e-04,0.0816016,-0.131562
-6.4880e-04,0.0814688,-0.134844
-6.4860e-04,0.0812812,-0.132188
-6.4840e-04,0.081,-0.126094
-6.4820e-04,0.0809688,-0.123125
-6.4800e-04,0.0811719,-0.129219
-6.4780e-04,0.0809453,-0.12375
-6.4760e-04,0.0809531,-0.122813
-6.4740e-04,0.0806875,-0.117188
-6.4720e-04,0.0798672,-0.12
-6.4700e-04,0.080375,-0.114219
-6.4680e-04,0.080375,-0.11625
-6.4660e-04,0.0803984,-0.102813
-6.4640e-04,0.0803594,-0.111406
-6.4620e-04,0.0804922,-0.105938
-6.4600e-04,0.0805,-0.10625
-6.4580e-04,0.0800312,-0.104844
-6.4560e-04,0.0797812,-0.101875
-6.4540e-04,0.0803906,-0.104531
-6.4520e-04,0.0800156,-0.094375
-6.4500e-04,0.0799375,-0.089375
-6.4480e-04,0.0803906,-0.0982813
-6.4460e-04,0.0794062,-0.101094
-6.4440e-04,0.0795469,-0.099375
-6.4420e-04,0.0794688,-0.0915625
-6.4400e-04,0.0792344,-0.0904688
-6.4380e-04,0.0784688,-0.0842187
-6.4360e-04,0.0792969,-0.0907813
-6.4340e-04,0.0793516,-0.0879687
-6.4320e-04,0.0785781,-0.0765625
-6.4300e-04,0.0790859,-0.0746875
-6.4280e-04,0.0783047,-0.0729687
-6.4260e-04,0.0784531,-0.0754688
-6.4240e-04,0.0787891,-0.0826563
-6.4220e-04,0.0788125,-0.075
-6.4200e-04,0.0782891,-0.065
-6.4180e-04,0.0783984,-0.0778125
-6.4160e-04,0.0781875,-0.0707813
-6.4140e-04,0.0778438,-0.0671875
-6.4120e-04,0.0786016,-0.0707813
-6.4100e-04,0.0786797,-0.0675
-6.4080e-04,0.07825,-0.0567187
-6.4060e-04,0.0780547,-0.0551563
-6.4040e-04,0.0781328,-0.0603125
-6.4020e-04,0.0782656,-0.059375
-6.4000e-04,0.0779219,-0.0570312
-6.3980e-04,0.0777656,-0.0525
-6.3960e-04,0.0780469,-0.053125
-6.3940e-04,0.0773984,-0.0490625
-6.3920e-04,0.0776641,-0.045625
-6.3900e-04,0.0777031,-0.0459375
-6.3880e-04,0.0772266,-0.0523438
-6.3860e-04,0.0771484,-0.0457813
-6.3840e-04,0.0769219,-0.0389063
-6.3820e-04,0.0768672,-0.0401562
-6.3800e-04,0.0769766,-0.0454688
-6.3780e-04,0.0770234,-0.03625
-6.3760e-04,0.0769766,-0.0345312
-6.3740e-04,0.0762891,-0.0403125
-6.3720e-04,0.0769609,-0.033125
-6.3700e-04,0.0772578,-0.0329687
-6.3680e-04,0.0766094,-0.025625
-6.3660e-04,0.0761797,-0.02375
-6.3640e-04,0.0762891,-0.0284375
-6.3620e-04,0.077,-0.0239063
-6.3600e-04,0.0765703,-0.0257813
-6.3580e-04,0.0766562,-0.016875
-6.3560e-04,0.0765547,-0.0179688
-6.3540e-04,0.0762656,-0.0164063
-6.3520e-04,0.0768047,-0.01375
-6.3500e-04,0.0758516,-0.015
-6.3480e-04,0.0764766,-0.0134375
-6.3460e-04,0.0758125,-0.0134375
-6.3440e-04,0.0748828,-0.00484375
-6.3420e-04,0.0752109,-0.0071875
-6.3400e-04,0.0758203,-0.00875
-6.3380e-04,0.0751953,-0.00671875
-6.3360e-04,0.0750078,-0.00703125
-6.3340e-04,0.0753828,0.004375
-6.3320e-04,0.0750938,0.0003125
-6.3300e-04,0.0750547,-0.000625
-6.3280e-04,0.0749922,0.00125
-6.3260e-04,0.0749219,-0.00296875
-6.3240e-04,0.07525,0.00625
-6.3220e-04,0.0750469,0.00046875
-6.3200e-04,0.0753438,0.0028125
-6.3180e-04,0.0749063,0.01125
-6.3160e-04,0.0749141,0.0126563
-6.3140e-04,0.0748047,0.0109375
-6.3120e-04,0.0745391,0.0084375
-6.3100e-04,0.0745703,0.0123438
-6.3080e-04,0.0744375,0.0104688
-6.3060e-04,0.0743359,0.0214063
-6.3040e-04,0.0742969,0.0115625
-6.3020e-04,0.0735078,0.01
-6.3000e-04,0.0735625,0.023125
-6.2980e-04,0.0736797,0.0154687
-6.2960e-04,0.0734766,0.0159375
-6.2940e-04,0.0734063,0.0126563
-6.2920e-04,0.0736797,0.0234375
-6.2900e-04,0.0732109,0.0185937
-6.2880e-04,0.0734766,0.0315625
-6.2860e-04,0.073375,0.0320312
-6.2840e-04,0.0731719,0.0328125
-6.2820e-04,0.0729766,0.03625
-6.2800e-04,0.0728672,0.0271875
-6.2780e-04,0.0733203,0.0332812
-6.2760e-04,0.0727344,0.034375
-6.2740e-04,0.0727813,0.0457813
-6.2720e-04,0.0728047,0.0342187
-6.2700e-04,0.0726328,0.0390625
-6.2680e-04,0.072625,0.0445313
-6.2660e-04,0.0728516,0.050625
-6.2640e-04,0.0724375,0.04375
-6.2620e-04,0.0725859,0.0465625
-6.2600e-04,0.072375,0.0601563
-6.2580e-04,0.0720156,0.0542188
-6.2560e-04,0.0723984,0.0579687
-6.2540e-04,0.0719297,0.0551563
-6.2520e-04,0.0720234,0.0598438
-6.2500e-04,0.0719766,0.0595313
-6.2480e-04,0.0712422,0.056875
-6.2460e-04,0.0711719,0.068125
-6.2440e-04,0.0711875,0.071875
-6.2420e-04,0.0710703,0.0689063
-6.2400e-04,0.0708906,0.0692187
-6.2380e-04,0.0713984,0.07875
-6.2360e-04,0.0711563,0.0678125
-6.2340e-04,0.0709609,0.0767188
-6.2320e-04,0.0713516,0.075
-6.2300e-04,0.0710703,0.078125
-6.2280e-04,0.0712734,0.0760938
-6.2260e-04,0.0707656,0.074375
-6.2240e-04,0.0707031,0.08375
-6.2220e-04,0.070875,0.0834375
-6.2200e-04,0.0705469,0.084375
-6.2180e-04,0.070625,0.0889063
-6.2160e-04,0.0703203,0.0889063
-6.2140e-04,0.0701953,0.09125
-6.2120e-04,0.0701172,0.0925
-6.2100e-04,0.0699141,0.0946875
-6.2080e-04,0.0691406,0.0985938
-6.2060e-04,0.0692578,0.0979688
-6.2040e-04,0.0691953,0.0934375
-6.2020e-04,0.0692109,0.102656
-6.2000e-04,0.0689531,0.10125
-6.1980e-04,0.0691719,0.10625
-6.1960e-04,0.0690703,0.107656
-6.1940e-04,0.0689922,0.105781
-6.1920e-04,0.0685781,0.105938
-6.1900e-04,0.0684453,0.114062
-6.1880e-04,0.0686719,0.118438
-6.1860e-04,0.0682344,0.115469
-6.1840e-04,0.0686172,0.121094
-6.1820e-04,0.0687266,0.116719
-6.1800e-04,0.0683984,0.12125
-6.1780e-04,0.0683437,0.116719
-6.1760e-04,0.0678359,0.11875
-6.1740e-04,0.0679688,0.126562
-6.1720e-04,0.0679766,0.122656
-6.1700e-04,0.0671953,0.123125
-6.1680e-04,0.0679922,0.130625
-6.1660e-04,0.0677109,0.131094
-6.1640e-04,0.0675391,0.132812
-6.1620e-04,0.0677109,0.138906
-6.1600e-04,0.0675625,0.149219
-6.1580e-04,0.0668125,0.139219
-6.1560e-04,0.0670938,0.13875
-6.1540e-04,0.0668125,0.145313
-6.1520e-04,0.0667344,0.14875
-6.1500e-04,0.0672734,0.149375
-6.1480e-04,0.0668984,0.145469
-6.1460e-04,0.0662109,0.144844
-6.1440e-04,0.0668984,0.15375
-6.1420e-04,0.06675,0.150156
-6.1400e-04,0.0662734,0.160781
-6.1380e-04,0.0664375,0.152812
-6.1360e-04,0.0666484,0.1525
-6.1340e-04,0.0664844,0.162188
-6.1320e-04,0.066375,0.155469
-6.1300e-04,0.0660234,0.162031
-6.1280e-04,0.0655938,0.167969
-6.1260e-04,0.0653906,0.17
-6.1240e-04,0.0655859,0.171875
-6.1220e-04,0.0654375,0.175
-6.1200e-04,0.0651953,0.178281
-6.1180e-04,0.0654297,0.177187
-6.1160e-04,0.0649219,0.16875
-6.1140e-04,0.0649609,0.185938
-6.1120e-04,0.0647812,0.1875
-6.1100e-04,0.0651406,0.185312
-6.1080e-04,0.0647969,0.188281
-6.1060e-04,0.0651328,0.187812
-6.1040e-04,0.0646094,0.1925
-6.1020e-04,0.0650625,0.198906
-6.1000e-04,0.0651719,0.19625
-6.0980e-04,0.0651094,0.191406
-6.0960e-04,0.0649297,0.197813
-6.0940e-04,0.0643203,0.195781
-6.0920e-04,0.0642734,0.199688
-6.0900e-04,0.0642578,0.207344
-6.0880e-04,0.0640312,0.202813
-6.0860e-04,0.0638828,0.219375
-6.0840e-04,0.0637344,0.213125
-6.0820e-04,0.0632891,0.211875
-6.0800e-04,0.06325,0.217812
-6.0780e-04,0.0632891,0.211094
-6.0760e-04,0.0627734,0.222188
-6.0740e-04,0.0629297,0.226719
-6.0720e-04,0.0632422,0.214063
-6.0700e-04,0.0634844,0.227344
-6.0680e-04,0.0634766,0.23
-6.0660e-04,0.0632109,0.225625
-6.0640e-04,0.0634609,0.2225
-6.0620e-04,0.0635469,0.226406
-6.0600e-04,0.0632031,0.228281
-6.0580e-04,0.0627422,0.23
-6.0560e-04,0.0628516,0.228594
-6.0540e-04,0.0626406,0.240313
-6.0520e-04,0.0624609,0.239844
-6.0500e-04,0.0627109,0.236406
-6.0480e-04,0.0622734,0.241719
-6.0460e-04,0.0625156,0.245781
-6.0440e-04,0.0618359,0.237969
-6.0420e-04,0.0617578,0.241563
-6.0400e-04,0.0619375,0.252031
-6.0380e-04,0.0619688,0.249844
-6.0360e-04,0.0620781,0.250156
-6.0340e-04,0.0617109,0.259531
-6.0320e-04,0.0618281,0.251875
-6.0300e-04,0.062,0.254219
-6.0280e-04,0.0614531,0.25625
-6.0260e-04,0.0614375,0.264375
-6.0240e-04,0.0612969,0.257656
-6.0220e-04,0.0610859,0.267031
-6.0200e-04,0.0612891,0.265625
-6.0180e-04,0.0611484,0.259219
-6.0160e-04,0.0613359,0.269844
-6.0140e-04,0.0606484,0.270625
-6.0120e-04,0.0608125,0.270781
-6.0100e-04,0.0609219,0.286406
-6.0080e-04,0.0604219,0.274219
