Model,MDO3012
Firmware Version,1.26

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,0.0004,
Horizontal Delay,0,
Sample Interval,4e-07,
Record Length,10000,
Gating,0.0% to 100.0%,
Probe Attenuation,10,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.1,1
Vertical Position,0,0
,,
,,
,,
Label,,
TIME,CH1,CH2
-9.8280e-04,0.106297,1.92547
-9.8240e-04,0.105547,1.92
-9.8200e-04,0.106406,1.92469
-9.8160e-04,0.106516,1.92875
-9.8120e-04,0.107297,1.92844
-9.8080e-04,0.106563,1.92734
-9.8040e-04,0.107766,1.92844
-9.8000e-04,0.107922,1.92703
-9.7960e-04,0.107766,1.92453
-9.7920e-04,0.108625,1.93078
-9.7880e-04,0.108719,1.92437
-9.7840e-04,0.108938,1.92469
-9.7800e-04,0.109406,1.92406
-9.7760e-04,0.109844,1.92984
-9.7720e-04,0.110188,1.92766
-9.7680e-04,0.110234,1.92719
-9.7640e-04,0.109984,1.92672
-9.7600e-04,0.111156,1.92609
-9.7560e-04,0.110625,1.93109
-9.7520e-04,0.111656,1.93234
-9.7480e-04,0.111344,1.93266
-9.7440e-04,0.112812,1.93484
-9.7400e-04,0.111609,1.92813
-9.7360e-04,0.111484,1.93297
-9.7320e-04,0.112187,1.93406
-9.7280e-04,0.111813,1.93828
-9.7240e-04,0.113203,1.93922
-9.7200e-04,0.113797,1.93047
-9.7160e-04,0.112234,1.92953
-9.7120e-04,0.114594,1.93734
-9.7080e-04,0.114187,1.92984
-9.7040e-04,0.113109,1.92312
-9.7000e-04,0.114547,1.93031
-9.6960e-04,0.114156,1.93422
-9.6920e-04,0.114828,1.93125
-9.6880e-04,0.114828,1.93141
-9.6840e-04,0.115125,1.92328
-9.6800e-04,0.116062,1.93656
-9.6760e-04,0.116062,1.93906
-9.6720e-04,0.116297,1.93531
-9.6680e-04,0.116719,1.93688
-9.6640e-04,0.117219,1.93109
-9.6600e-04,0.117078,1.92813
-9.6560e-04,0.117641,1.93156
-9.6520e-04,0.117094,1.92875
-9.6480e-04,0.118094,1.93484
-9.6440e-04,0.11825,1.93766
-9.6400e-04,0.118734,1.93906
-9.6360e-04,0.117328,1.93813
-9.6320e-04,0.118547,1.94016
-9.6280e-04,0.118953,1.93688
-9.6240e-04,0.120734,1.93406
-9.6200e-04,0.119391,1.93234
-9.6160e-04,0.120188,1.9375
-9.6120e-04,0.119813,1.93437
-9.6080e-04,0.119813,1.93422
-9.6040e-04,0.120313,1.94172
-9.6000e-04,0.120125,1.93063
-9.5960e-04,0.121125,1.93969
-9.5920e-04,0.121531,1.93516
-9.5880e-04,0.121219,1.94016
-9.5840e-04,0.121469,1.93344
-9.5800e-04,0.122234,1.93766
-9.5760e-04,0.122078,1.94078
-9.5720e-04,0.121906,1.9375
-9.5680e-04,0.121797,1.93453
-9.5640e-04,0.122063,1.94109
-9.5600e-04,0.122547,1.93656
-9.5560e-04,0.122609,1.93688
-9.5520e-04,0.1235,1.94984
-9.5480e-04,0.123172,1.94
-9.5440e-04,0.123094,1.93969
-9.5400e-04,0.123859,1.94672
-9.5360e-04,0.123563,1.93656
-9.5320e-04,0.12375,1.94422
-9.5280e-04,0.123922,1.94047
-9.5240e-04,0.124047,1.94422
-9.5200e-04,0.123797,1.93922
-9.5160e-04,0.125234,1.9325
-9.5120e-04,0.124438,1.93797
-9.5080e-04,0.124906,1.94203
-9.5040e-04,0.124516,1.93406
-9.5000e-04,0.124484,1.94094
-9.4960e-04,0.125312,1.93563
-9.4920e-04,0.125875,1.93406
-9.4880e-04,0.125234,1.93625
-9.4840e-04,0.126406,1.94609
-9.4800e-04,0.125828,1.94016
-9.4760e-04,0.125984,1.94562
-9.4720e-04,0.12725,1.93641
-9.4680e-04,0.126719,1.93406
-9.4640e-04,0.126625,1.93813
-9.4600e-04,0.127172,1.93922
-9.4560e-04,0.126844,1.93609
-9.4520e-04,0.127438,1.93594
-9.4480e-04,0.127469,1.93828
-9.4440e-04,0.127938,1.94688
-9.4400e-04,0.128172,1.93984
-9.4360e-04,0.127891,1.94406
-9.4320e-04,0.128859,1.93938
-9.4280e-04,0.128969,1.94078
-9.4240e-04,0.127797,1.94266
-9.4200e-04,0.128609,1.94437
-9.4160e-04,0.129047,1.94359
-9.4120e-04,0.129156,1.93578
-9.4080e-04,0.130172,1.94016
-9.4040e-04,0.129438,1.9475
-9.4000e-04,0.129578,1.94375
-9.3960e-04,0.129703,1.94141
-9.3920e-04,0.130734,1.94234
-9.3880e-04,0.130203,1.93828
-9.3840e-04,0.13025,1.93609
-9.3800e-04,0.130891,1.93656
-9.3760e-04,0.130062,1.93828
-9.3720e-04,0.131109,1.93813
-9.3680e-04,0.131641,1.94
-9.3640e-04,0.131406,1.94594
-9.3600e-04,0.131797,1.94844
-9.3560e-04,0.131875,1.94234
-9.3520e-04,0.131062,1.93563
-9.3480e-04,0.132391,1.94469
-9.3440e-04,0.131844,1.9425
-9.3400e-04,0.132047,1.94469
-9.3360e-04,0.1325,1.9425
-9.3320e-04,0.133484,1.9375
-9.3280e-04,0.132766,1.93953
-9.3240e-04,0.133016,1.93875
-9.3200e-04,0.133578,1.94203
-9.3160e-04,0.133563,1.94813
-9.3120e-04,0.133156,1.94359
-9.3080e-04,0.134281,1.94188
-9.3040e-04,0.133063,1.95312
-9.3000e-04,0.134391,1.94688
-9.2960e-04,0.134813,1.94141
-9.2920e-04,0.135516,1.94969
-9.2880e-04,0.134953,1.94109
-9.2840e-04,0.134828,1.94688
-9.2800e-04,0.135125,1.94016
-9.2760e-04,0.135438,1.94516
-9.2720e-04,0.135594,1.94437
-9.2680e-04,0.135328,1.94172
-9.2640e-04,0.135359,1.94078
-9.2600e-04,0.135328,1.93609
-9.2560e-04,0.135438,1.94312
-9.2520e-04,0.136,1.94188
-9.2480e-04,0.136687,1.94406
-9.2440e-04,0.136609,1.94297
-9.2400e-04,0.137063,1.95
-9.2360e-04,0.137344,1.93641
-9.2320e-04,0.137063,1.94422
-9.2280e-04,0.136266,1.93578
-9.2240e-04,0.136625,1.94203
-9.2200e-04,0.136563,1.94547
-9.2160e-04,0.137594,1.94656
-9.2120e-04,0.13725,1.93719
-9.2080e-04,0.138063,1.94281
-9.2040e-04,0.138328,1.94891
-9.2000e-04,0.138047,1.94
-9.1960e-04,0.138578,1.94359
-9.1920e-04,0.138063,1.945
-9.1880e-04,0.139063,1.95266
-9.1840e-04,0.13925,1.94406
-9.1800e-04,0.138672,1.94344
-9.1760e-04,0.139094,1.94891
-9.1720e-04,0.138625,1.95
-9.1680e-04,0.139359,1.94219
-9.1640e-04,0.138719,1.94562
-9.1600e-04,0.139156,1.94047
-9.1560e-04,0.140016,1.94688
-9.1520e-04,0.139578,1.94453
-9.1480e-04,0.140453,1.94672
-9.1440e-04,0.140094,1.95203
-9.1400e-04,0.140297,1.94562
-9.1360e-04,0.14025,1.94906
-9.1320e-04,0.141,1.94391
-9.1280e-04,0.140937,1.94906
-9.1240e-04,0.140937,1.96
-9.1200e-04,0.140656,1.94437
-9.1160e-04,0.140672,1.95297
-9.1120e-04,0.140531,1.94344
-9.1080e-04,0.141187,1.94437
-9.1040e-04,0.140984,1.95156
-9.1000e-04,0.141219,1.95297
-9.0960e-04,0.141609,1.95375
-9.0920e-04,0.141422,1.94938
-9.0880e-04,0.141766,1.94719
-9.0840e-04,0.142313,1.95266
-9.0800e-04,0.142234,1.95531
-9.0760e-04,0.141875,1.95281
-9.0720e-04,0.142172,1.94297
-9.0680e-04,0.142172,1.94719
-9.0640e-04,0.142844,1.94625
-9.0600e-04,0.142937,1.95344
-9.0560e-04,0.141953,1.94516
-9.0520e-04,0.143313,1.95094
-9.0480e-04,0.1425,1.94734
-9.0440e-04,0.142078,1.93656
-9.0400e-04,0.142719,1.94531
-9.0360e-04,0.143453,1.94531
-9.0320e-04,0.143141,1.94797
-9.0280e-04,0.142859,1.95328
-9.0240e-04,0.144344,1.95844
-9.0200e-04,0.144422,1.94609
-9.0160e-04,0.144422,1.94844
-9.0120e-04,0.144406,1.96078
-9.0080e-04,0.143953,1.93891
-9.0040e-04,0.144531,1.94922
-9.0000e-04,0.144563,1.94984
-8.9960e-04,0.144344,1.95031
-8.9920e-04,0.144406,1.94203
-8.9880e-04,0.144344,1.94734
-8.9840e-04,0.145359,1.95531
-8.9800e-04,0.145187,1.94766
-8.9760e-04,0.144766,1.94359
-8.9720e-04,0.145281,1.94859
-8.9680e-04,0.145906,1.94109
-8.9640e-04,0.145,1.95
-8.9600e-04,0.145484,1.94938
-8.9560e-04,0.145437,1.94516
-8.9520e-04,0.144906,1.94766
-8.9480e-04,0.145922,1.94547
-8.9440e-04,0.145172,1.95172
-8.9400e-04,0.145469,1.95172
-8.9360e-04,0.145594,1.94188
-8.9320e-04,0.145281,1.945
-8.9280e-04,0.145172,1.95953
-8.9240e-04,0.145813,1.95203
-8.9200e-04,0.146156,1.94922
-8.9160e-04,0.146719,1.94406
-8.9120e-04,0.14725,1.94969
-8.9080e-04,0.14625,1.94984
-8.9040e-04,0.146516,1.95516
-8.9000e-04,0.146313,1.95203
-8.8960e-04,0.147125,1.95016
-8.8920e-04,0.146203,1.94266
-8.8880e-04,0.146437,1.94703
-8.8840e-04,0.146859,1.94734
-8.8800e-04,0.146922,1.94531
-8.8760e-04,0.147078,1.94641
-8.8720e-04,0.147703,1.9475
-8.8680e-04,0.146891,1.95219
-8.8640e-04,0.147219,1.94094
-8.8600e-04,0.147719,1.94094
-8.8560e-04,0.147437,1.95594
-8.8520e-04,0.147594,1.95188
-8.8480e-04,0.147953,1.94984
-8.8440e-04,0.146953,1.95422
-8.8400e-04,0.147672,1.95016
-8.8360e-04,0.147219,1.94437
-8.8320e-04,0.14825,1.9425
-8.8280e-04,0.148281,1.94844
-8.8240e-04,0.147469,1.94391
-8.8200e-04,0.147172,1.94703
-8.8160e-04,0.148281,1.94219
-8.8120e-04,0.147594,1.94719
-8.8080e-04,0.148547,1.94719
-8.8040e-04,0.148266,1.9525
-8.8000e-04,0.148094,1.94719
-8.7960e-04,0.148141,1.94969
-8.7920e-04,0.148391,1.95016
-8.7880e-04,0.148359,1.94469
-8.7840e-04,0.148063,1.95016
-8.7800e-04,0.147953,1.96156
-8.7760e-04,0.148187,1.9475
-8.7720e-04,0.148016,1.95016
-8.7680e-04,0.147813,1.94891
-8.7640e-04,0.148328,1.95125
-8.7600e-04,0.148359,1.94547
-8.7560e-04,0.148203,1.95859
-8.7520e-04,0.147891,1.95219
-8.7480e-04,0.148609,1.94781
-8.7440e-04,0.148297,1.94484
-8.7400e-04,0.148094,1.94984
-8.7360e-04,0.1485,1.94688
-8.7320e-04,0.148281,1.95359
-8.7280e-04,0.148297,1.95437
-8.7240e-04,0.148516,1.94719
-8.7200e-04,0.148875,1.94188
-8.7160e-04,0.148469,1.96063
-8.7120e-04,0.149141,1.94875
-8.7080e-04,0.148359,1.94359
-8.7040e-04,0.148453,1.95047
-8.7000e-04,0.148313,1.94625
-8.6960e-04,0.148125,1.94672
-8.6920e-04,0.14775,1.95063
-8.6880e-04,0.148031,1.94609
-8.6840e-04,0.148516,1.95188
-8.6800e-04,0.149281,1.95
-8.6760e-04,0.148672,1.94953
-8.6720e-04,0.148516,1.95391
-8.6680e-04,0.149031,1.95094
-8.6640e-04,0.148406,1.94984
-8.6600e-04,0.148719,1.94688
-8.6560e-04,0.148391,1.95719
-8.6520e-04,0.148391,1.95266
-8.6480e-04,0.149641,1.94516
-8.6440e-04,0.149203,1.95516
-8.6400e-04,0.148672,1.95297
-8.6360e-04,0.149016,1.95562
-8.6320e-04,0.149813,1.95578
-8.6280e-04,0.149438,1.94766
-8.6240e-04,0.148922,1.94672
-8.6200e-04,0.149016,1.95437
-8.6160e-04,0.148891,1.95328
-8.6120e-04,0.149547,1.96594
-8.6080e-04,0.149094,1.95641
-8.6040e-04,0.148359,1.94141
-8.6000e-04,0.148891,1.94719
-8.5960e-04,0.149625,1.94766
-8.5920e-04,0.149078,1.95141
-8.5880e-04,0.149156,1.95406
-8.5840e-04,0.150172,1.95344
-8.5800e-04,0.149047,1.96484
-8.5760e-04,0.149328,1.95828
-8.5720e-04,0.149547,1.94844
-8.5680e-04,0.149172,1.95188
-8.5640e-04,0.149594,1.95063
-8.5600e-04,0.149031,1.96328
-8.5560e-04,0.149656,1.95813
-8.5520e-04,0.149266,1.95094
-8.5480e-04,0.150094,1.945
-8.5440e-04,0.148703,1.95344
-8.5400e-04,0.149766,1.94734
-8.5360e-04,0.148656,1.96047
-8.5320e-04,0.148672,1.94953
-8.5280e-04,0.149766,1.95188
-8.5240e-04,0.148578,1.95859
-8.5200e-04,0.149891,1.95281
-8.5160e-04,0.149375,1.94922
-8.5120e-04,0.148938,1.95375
-8.5080e-04,0.148938,1.95078
-8.5040e-04,0.148453,1.9525
-8.5000e-04,0.149563,1.95078
-8.4960e-04,0.148672,1.94297
-8.4920e-04,0.149078,1.94891
-8.4880e-04,0.149172,1.94656
-8.4840e-04,0.148891,1.94297
-8.4800e-04,0.149,1.95219
-8.4760e-04,0.148828,1.94703
-8.4720e-04,0.148344,1.94609
-8.4680e-04,0.149188,1.94891
-8.4640e-04,0.148438,1.95063
-8.4600e-04,0.149219,1.94859
-8.4560e-04,0.149047,1.955
-8.4520e-04,0.148734,1.95344
-8.4480e-04,0.148609,1.94609
-8.4440e-04,0.148125,1.95188
-8.4400e-04,0.148187,1.94703
-8.4360e-04,0.149109,1.94672
-8.4320e-04,0.148469,1.94859
-8.4280e-04,0.148453,1.94516
-8.4240e-04,0.147969,1.94469
-8.4200e-04,0.148141,1.94172
-8.4160e-04,0.148172,1.94281
-8.4120e-04,0.148828,1.94359
-8.4080e-04,0.147781,1.94781
-8.4040e-04,0.148141,1.94703
-8.4000e-04,0.148547,1.94188
-8.3960e-04,0.148703,1.94344
-8.3920e-04,0.148391,1.94734
-8.3880e-04,0.148156,1.94188
-8.3840e-04,0.148969,1.93656
-8.3800e-04,0.147859,1.94922
-8.3760e-04,0.147937,1.94328
-8.3720e-04,0.147547,1.94656
-8.3680e-04,0.147953,1.95078
-8.3640e-04,0.147594,1.94141
-8.3600e-04,0.148484,1.94828
-8.3560e-04,0.148125,1.94641
-8.3520e-04,0.148125,1.94328
-8.3480e-04,0.148234,1.94422
-8.3440e-04,0.147266,1.94156
-8.3400e-04,0.147984,1.94906
-8.3360e-04,0.147641,1.95125
-8.3320e-04,0.146781,1.94531
-8.3280e-04,0.148453,1.95016
-8.3240e-04,0.147656,1.945
-8.3200e-04,0.147344,1.94828
-8.3160e-04,0.147266,1.94344
-8.3120e-04,0.148,1.9475
-8.3080e-04,0.147437,1.9525
-8.3040e-04,0.147359,1.94813
-8.3000e-04,0.14675,1.95422
-8.2960e-04,0.146781,1.96234
-8.2920e-04,0.146969,1.94688
-8.2880e-04,0.147328,1.94672
-8.2840e-04,0.147422,1.95172
-8.2800e-04,0.146937,1.95156
-8.2760e-04,0.146203,1.94562
-8.2720e-04,0.146344,1.94828
-8.2680e-04,0.146437,1.95297
-8.2640e-04,0.147563,1.95813
-8.2600e-04,0.145859,1.95594
-8.2560e-04,0.147047,1.95453
-8.2520e-04,0.14625,1.94891
-8.2480e-04,0.145687,1.94406
-8.2440e-04,0.146687,1.95766
-8.2400e-04,0.146547,1.94688
-8.2360e-04,0.146547,1.94969
-8.2320e-04,0.145344,1.94484
-8.2280e-04,0.145891,1.95156
-8.2240e-04,0.145594,1.95
-8.2200e-04,0.146016,1.94703
-8.2160e-04,0.145484,1.94766
-8.2120e-04,0.145766,1.95578
-8.2080e-04,0.145094,1.94734
-8.2040e-04,0.145906,1.94625
-8.2000e-04,0.145094,1.94844
-8.1960e-04,0.145078,1.94422
-8.1920e-04,0.145656,1.95828
-8.1880e-04,0.145234,1.9475
-8.1840e-04,0.1445,1.95516
-8.1800e-04,0.145109,1.95156
-8.1760e-04,0.144828,1.94844
-8.1720e-04,0.144063,1.94625
-8.1680e-04,0.144641,1.94156
-8.1640e-04,0.143766,1.95156
-8.1600e-04,0.143953,1.95281
-8.1560e-04,0.143625,1.94875
-8.1520e-04,0.144484,1.94781
-8.1480e-04,0.143641,1.95141
-8.1440e-04,0.143516,1.95234
-8.1400e-04,0.143984,1.94781
-8.1360e-04,0.143625,1.9475
-8.1320e-04,0.143016,1.94375
-8.1280e-04,0.143156,1.95234
-8.1240e-04,0.143297,1.94094
-8.1200e-04,0.142266,1.95219
-8.1160e-04,0.142781,1.94641
-8.1120e-04,0.142234,1.95063
-8.1080e-04,0.142484,1.95016
-8.1040e-04,0.142875,1.94266
-8.1000e-04,0.143141,1.94063
-8.0960e-04,0.142391,1.94516
-8.0920e-04,0.141703,1.93719
-8.0880e-04,0.142609,1.94578
-8.0840e-04,0.1425,1.94063
-8.0800e-04,0.141937,1.94594
-8.0760e-04,0.142859,1.94813
-8.0720e-04,0.141797,1.94984
-8.0680e-04,0.141187,1.94219
-8.0640e-04,0.140875,1.95234
-8.0600e-04,0.141125,1.94547
-8.0560e-04,0.141156,1.945
-8.0520e-04,0.141063,1.94094
-8.0480e-04,0.141187,1.94359
-8.0440e-04,0.139844,1.93797
-8.0400e-04,0.140078,1.94594
-8.0360e-04,0.140484,1.94531
-8.0320e-04,0.140328,1.94766
-8.0280e-04,0.139219,1.94375
-8.0240e-04,0.140016,1.95172
-8.0200e-04,0.139578,1.95672
-8.0160e-04,0.139344,1.95266
-8.0120e-04,0.139844,1.94734
-8.0080e-04,0.139563,1.95859
-8.0040e-04,0.138906,1.94875
-8.0000e-04,0.139625,1.94453
-7.9960e-04,0.139984,1.94641
-7.9920e-04,0.138719,1.94562
-7.9880e-04,0.138484,1.94047
-7.9840e-04,0.138922,1.95203
-7.9800e-04,0.138719,1.95328
-7.9760e-04,0.138016,1.94484
-7.9720e-04,0.138109,1.94328
-7.9680e-04,0.138437,1.95453
-7.9640e-04,0.138187,1.9425
-7.9600e-04,0.137125,1.95125
-7.9560e-04,0.138047,1.955
-7.9520e-04,0.137578,1.94781
-7.9480e-04,0.137672,1.94594
-7.9440e-04,0.137703,1.94375
-7.9400e-04,0.137313,1.94625
-7.9360e-04,0.137469,1.94859
-7.9320e-04,0.137156,1.94547
-7.9280e-04,0.137234,1.94078
-7.9240e-04,0.137344,1.94719
-7.9200e-04,0.136141,1.94594
-7.9160e-04,0.136687,1.95359
-7.9120e-04,0.136781,1.94406
-7.9080e-04,0.135922,1.94562
-7.9040e-04,0.135906,1.94234
-7.9000e-04,0.135688,1.94391
-7.8960e-04,0.135422,1.93938
-7.8920e-04,0.135594,1.94469
-7.8880e-04,0.135641,1.94297
-7.8840e-04,0.134813,1.94578
-7.8800e-04,0.134109,1.94828
-7.8760e-04,0.134953,1.94391
-7.8720e-04,0.134219,1.94031
-7.8680e-04,0.135094,1.94406
-7.8640e-04,0.134266,1.94781
-7.8600e-04,0.133813,1.93656
-7.8560e-04,0.134281,1.94766
-7.8520e-04,0.134141,1.94703
-7.8480e-04,0.13275,1.94172
-7.8440e-04,0.133188,1.94531
-7.8400e-04,0.133938,1.94188
-7.8360e-04,0.133156,1.94469
-7.8320e-04,0.132812,1.93859
-7.8280e-04,0.132391,1.94391
-7.8240e-04,0.132062,1.94
-7.8200e-04,0.133047,1.94375
-7.8160e-04,0.132203,1.94172
-7.8120e-04,0.131562,1.93953
-7.8080e-04,0.131,1.94047
-7.8040e-04,0.131656,1.94156
-7.8000e-04,0.131875,1.94047
-7.7960e-04,0.132219,1.93875
-7.7920e-04,0.131016,1.94297
-7.7880e-04,0.130984,1.94391
-7.7840e-04,0.130969,1.93688
-7.7800e-04,0.131047,1.93672
-7.7760e-04,0.131156,1.93766
-7.7720e-04,0.129844,1.94406
-7.7680e-04,0.131109,1.94594
-7.7640e-04,0.129953,1.95031
-7.7600e-04,0.129656,1.94719
-7.7560e-04,0.129578,1.9425
-7.7520e-04,0.129234,1.94516
-7.7480e-04,0.129391,1.9325
-7.7440e-04,0.129719,1.94484
-7.7400e-04,0.128859,1.93625
-7.7360e-04,0.128812,1.94219
-7.7320e-04,0.128219,1.94719
-7.7280e-04,0.127844,1.94063
-7.7240e-04,0.127875,1.95
-7.7200e-04,0.127953,1.94063
-7.7160e-04,0.127547,1.93922
-7.7120e-04,0.127531,1.93531
-7.7080e-04,0.12675,1.94437
-7.7040e-04,0.127078,1.94781
-7.7000e-04,0.126656,1.94328
-7.6960e-04,0.126922,1.93953
-7.6920e-04,0.126312,1.93766
-7.6880e-04,0.126922,1.93516
-7.6840e-04,0.125547,1.93547
-7.6800e-04,0.126375,1.94156
-7.6760e-04,0.126656,1.93516
-7.6720e-04,0.126203,1.93563
-7.6680e-04,0.125859,1.94375
-7.6640e-04,0.124953,1.93875
-7.6600e-04,0.125234,1.94125
-7.6560e-04,0.124906,1.94844
-7.6520e-04,0.12525,1.93844
-7.6480e-04,0.124344,1.93781
-7.6440e-04,0.124516,1.9375
-7.6400e-04,0.124609,1.93813
-7.6360e-04,0.124047,1.93516
-7.6320e-04,0.123859,1.94266
-7.6280e-04,0.1235,1.93969
-7.6240e-04,0.123563,1.94531
-7.6200e-04,0.123484,1.93344
-7.6160e-04,0.12375,1.93875
-7.6120e-04,0.122594,1.93766
-7.6080e-04,0.123031,1.93969
-7.6040e-04,0.122953,1.93719
-7.6000e-04,0.122641,1.94125
-7.5960e-04,0.122891,1.94109
-7.5920e-04,0.122781,1.93688
-7.5880e-04,0.121828,1.93641
-7.5840e-04,0.121891,1.93953
-7.5800e-04,0.121547,1.93859
-7.5760e-04,0.121188,1.93188
-7.5720e-04,0.121484,1.93719
-7.5680e-04,0.120688,1.935
-7.5640e-04,0.121063,1.93422
-7.5600e-04,0.120016,1.93297
-7.5560e-04,0.119984,1.94172
-7.5520e-04,0.119844,1.94266
-7.5480e-04,0.120375,1.94938
-7.5440e-04,0.119313,1.93375
-7.5400e-04,0.119703,1.93453
-7.5360e-04,0.119219,1.93422
-7.5320e-04,0.118703,1.93734
-7.5280e-04,0.118828,1.93813
-7.5240e-04,0.118844,1.93234
-7.5200e-04,0.118656,1.93266
-7.5160e-04,0.117906,1.94109
-7.5120e-04,0.117453,1.93328
-7.5080e-04,0.117094,1.93375
-7.5040e-04,0.117625,1.92781
-7.5000e-04,0.116734,1.9325
-7.4960e-04,0.116344,1.93016
-7.4920e-04,0.116453,1.935
-7.4880e-04,0.115781,1.92969
-7.4840e-04,0.117,1.93094
-7.4800e-04,0.115187,1.93563
-7.4760e-04,0.115312,1.93047
-7.4720e-04,0.115078,1.93469
-7.4680e-04,0.114922,1.93063
-7.4640e-04,0.115219,1.93234
-7.4600e-04,0.114719,1.94359
-7.4560e-04,0.114078,1.93172
-7.4520e-04,0.113969,1.93484
-7.4480e-04,0.113219,1.92656
-7.4440e-04,0.113172,1.93391
-7.4400e-04,0.113516,1.9325
-7.4360e-04,0.112484,1.93406
-7.4320e-04,0.112812,1.93406
-7.4280e-04,0.113328,1.93234
-7.4240e-04,0.112344,1.93281
-7.4200e-04,0.112422,1.93906
-7.4160e-04,0.111813,1.93125
-7.4120e-04,0.110938,1.92609
-7.4080e-04,0.111234,1.92891
-7.4040e-04,0.111531,1.92891
-7.4000e-04,0.110047,1.92578
-7.3960e-04,0.110891,1.92484
-7.3920e-04,0.110047,1.92828
-7.3880e-04,0.110531,1.93234
-7.3840e-04,0.109797,1.92281
-7.3800e-04,0.108922,1.9275
-7.3760e-04,0.109469,1.93312
-7.3720e-04,0.108813,1.92703
-7.3680e-04,0.108484,1.92625
-7.3640e-04,0.108391,1.9225
-7.3600e-04,0.108297,1.92953
-7.3560e-04,0.107313,1.92953
-7.3520e-04,0.107453,1.92203
-7.3480e-04,0.106969,1.93078
-7.3440e-04,0.106891,1.92234
-7.3400e-04,0.107141,1.93563
-7.3360e-04,0.106188,1.92281
-7.3320e-04,0.106422,1.92328
-7.3280e-04,0.105906,1.9225
-7.3240e-04,0.105953,1.92891
-7.3200e-04,0.104625,1.92047
-7.3160e-04,0.104328,1.92609
-7.3120e-04,0.104234,1.92516
-7.3080e-04,0.104547,1.92437
-7.3040e-04,0.103703,1.92094
-7.3000e-04,0.103469,1.92172
-7.2960e-04,0.103938,1.92578
-7.2920e-04,0.103516,1.92359
-7.2880e-04,0.103875,1.92281
-7.2840e-04,0.102516,1.92547
-7.2800e-04,0.102609,1.92656
-7.2760e-04,0.102484,1.92281
-7.2720e-04,0.102219,1.92203
-7.2680e-04,0.101547,1.92141
-7.2640e-04,0.101922,1.92078
-7.2600e-04,0.102031,1.91391
-7.2560e-04,0.10125,1.9175
-7.2520e-04,0.100578,1.91656
-7.2480e-04,0.100109,1.91563
-7.2440e-04,0.0995156,1.92188
-7.2400e-04,0.0998281,1.92063
-7.2360e-04,0.0996406,1.91922
-7.2320e-04,0.100125,1.91609
-7.2280e-04,0.09875,1.92437
-7.2240e-04,0.0987969,1.92312
-7.2200e-04,0.0978906,1.92172
-7.2160e-04,0.0979375,1.915
-7.2120e-04,0.0971094,1.91844
-7.2080e-04,0.0971094,1.92094
-7.2040e-04,0.0972344,1.92469
-7.2000e-04,0.0975,1.92625
-7.1960e-04,0.0970312,1.91141
-7.1920e-04,0.0968125,1.91625
-7.1880e-04,0.0960469,1.91984
-7.1840e-04,0.0953594,1.91328
-7.1800e-04,0.0952812,1.91641
-7.1760e-04,0.0952656,1.91969
-7.1720e-04,0.0946406,1.91031
-7.1680e-04,0.0944844,1.91766
-7.1640e-04,0.0944219,1.91906
-7.1600e-04,0.0935625,1.91156
-7.1560e-04,0.0930938,1.91625
-7.1520e-04,0.09325,1.92172
-7.1480e-04,0.0930469,1.90922
-7.1440e-04,0.093,1.90844
-7.1400e-04,0.0925938,1.90672
-7.1360e-04,0.0918906,1.91078
-7.1320e-04,0.0923438,1.90891
-7.1280e-04,0.0918438,1.91437
-7.1240e-04,0.0914063,1.91094
-7.1200e-04,0.0911563,1.91406
-7.1160e-04,0.090375,1.90672
-7.1120e-04,0.090125,1.90375
-7.1080e-04,0.0893125,1.91297
-7.1040e-04,0.0897813,1.91578
-7.1000e-04,0.0892969,1.90641
-7.0960e-04,0.0889375,1.91047
-7.0920e-04,0.0885156,1.91328
-7.0880e-04,0.0877344,1.90375
-7.0840e-04,0.0870625,1.90234
-7.0800e-04,0.088,1.90063
-7.0760e-04,0.0861875,1.91094
-7.0720e-04,0.0866563,1.91187
-7.0680e-04,0.0860156,1.90688
-7.0640e-04,0.0856406,1.90344
-7.0600e-04,0.0856719,1.90516
-7.0560e-04,0.0856094,1.90375
-7.0520e-04,0.0851875,1.89047
-7.0480e-04,0.084625,1.90266
-7.0440e-04,0.0851719,1.90703
-7.0400e-04,0.0841719,1.89594
-7.0360e-04,0.0844219,1.90859
-7.0320e-04,0.0835781,1.89781
-7.0280e-04,0.083,1.90125
-7.0240e-04,0.0835,1.89703
-7.0200e-04,0.0829531,1.8975
-7.0160e-04,0.083125,1.90109
-7.0120e-04,0.082625,1.90312
-7.0080e-04,0.0825156,1.89266
-7.0040e-04,0.08175,1.89797
-7.0000e-04,0.081625,1.89453
-6.9960e-04,0.0815469,1.89813
-6.9920e-04,0.0808906,1.90484
-6.9880e-04,0.0809688,1.90656
-6.9840e-04,0.0799844,1.8975
-6.9800e-04,0.0803594,1.895
-6.9760e-04,0.0794062,1.89438
-6.9720e-04,0.079875,1.89516
-6.9680e-04,0.0795,1.89938
-6.9640e-04,0.0791562,1.89516
-6.9600e-04,0.0786406,1.89281
-6.9560e-04,0.0785156,1.88922
-6.9520e-04,0.0768125,1.87953
-6.9480e-04,0.0775,1.89328
-6.9440e-04,0.077375,1.89422
-6.9400e-04,0.0761406,1.88938
-6.9360e-04,0.0762656,1.89078
