time	V(vd)	V(vd)*Id(M1)	Id(M1)
8.394283227422744e-09	1.385057e+00	6.922530e-02	4.998012e-02
8.464283227421712e-09	1.396607e+00	6.980339e-02	4.998071e-02
8.534283227420680e-09	1.408157e+00	7.038143e-02	4.998125e-02
8.621426084562252e-09	1.422535e+00	7.110099e-02	4.998188e-02
8.708568941703823e-09	1.436914e+00	7.182052e-02	4.998248e-02
8.795711798845395e-09	1.451293e+00	7.254002e-02	4.998305e-02
8.882854655986968e-09	1.465671e+00	7.325949e-02	4.998358e-02
8.969997513128540e-09	1.480050e+00	7.397892e-02	4.998408e-02
9.057140370270111e-09	1.494428e+00	7.469831e-02	4.998455e-02
9.144283227411684e-09	1.508807e+00	7.541767e-02	4.998498e-02
9.254283227410061e-09	1.526957e+00	7.632568e-02	4.998549e-02
9.364283227408439e-09	1.545107e+00	7.723367e-02	4.998597e-02
9.474283227406817e-09	1.563257e+00	7.814163e-02	4.998643e-02
9.584283227405194e-09	1.581407e+00	7.904956e-02	4.998686e-02
9.694283227403572e-09	1.599557e+00	7.995747e-02	4.998726e-02
9.804283227401950e-09	1.617707e+00	8.086534e-02	4.998764e-02
9.914283227400328e-09	1.635857e+00	8.177319e-02	4.998799e-02
9.949997513114087e-09	1.641750e+00	8.206794e-02	4.998810e-02
9.985711798827845e-09	1.647642e+00	8.236269e-02	4.998821e-02
1.002142608454161e-08	1.653535e+00	8.265744e-02	4.998831e-02
1.005714037025536e-08	1.659428e+00	8.295219e-02	4.998842e-02
1.009285465596912e-08	1.665321e+00	8.324694e-02	4.998852e-02
1.012856894168288e-08	1.671214e+00	8.354168e-02	4.998862e-02
1.016428322739664e-08	1.677107e+00	8.383642e-02	4.998872e-02
1.017428322739649e-08	1.678757e+00	8.391895e-02	4.998875e-02
1.031999751310863e-08	1.702800e+00	8.512147e-02	4.998913e-02
1.046571179882077e-08	1.726842e+00	8.632398e-02	4.998949e-02
1.061142608453290e-08	1.750885e+00	8.752647e-02	4.998983e-02
1.075714037024504e-08	1.774928e+00	8.872893e-02	4.999015e-02
1.090285465595718e-08	1.798971e+00	8.993138e-02	4.999045e-02
1.104856894166931e-08	1.823014e+00	9.113380e-02	4.999073e-02
1.119428322738145e-08	1.847057e+00	9.233619e-02	4.999099e-02
1.137428322737880e-08	1.876757e+00	9.382149e-02	4.999129e-02
1.155428322737614e-08	1.906457e+00	9.530678e-02	4.999158e-02
1.173428322737349e-08	1.936157e+00	9.679205e-02	4.999185e-02
1.191428322737083e-08	1.965857e+00	9.827731e-02	4.999210e-02
1.209428322736818e-08	1.995557e+00	9.976255e-02	4.999234e-02
1.227428322736552e-08	2.025257e+00	1.012478e-01	4.999256e-02
1.245428322736287e-08	2.054957e+00	1.027330e-01	4.999277e-02
1.267285465593107e-08	2.091021e+00	1.045364e-01	4.999300e-02
1.289142608449928e-08	2.127085e+00	1.063399e-01	4.999323e-02
1.310999751306748e-08	2.163150e+00	1.081433e-01	4.999344e-02
1.332856894163569e-08	2.199214e+00	1.099467e-01	4.999364e-02
1.354714037020389e-08	2.235278e+00	1.117501e-01	4.999383e-02
1.376571179877210e-08	2.271342e+00	1.135535e-01	4.999400e-02
1.398428322734030e-08	2.307407e+00	1.153569e-01	4.999416e-02
1.424571179876502e-08	2.350542e+00	1.175138e-01	4.999435e-02
1.450714037018973e-08	2.393678e+00	1.196708e-01	4.999452e-02
1.476856894161445e-08	2.436814e+00	1.218278e-01	4.999469e-02
1.502999751303917e-08	2.479950e+00	1.239847e-01	4.999485e-02
1.529142608446388e-08	2.523085e+00	1.261416e-01	4.999499e-02
1.555285465588860e-08	2.566221e+00	1.282986e-01	4.999513e-02
1.581428322731331e-08	2.609357e+00	1.304555e-01	4.999526e-02
1.611856894159454e-08	2.659564e+00	1.329660e-01	4.999540e-02
1.642285465587577e-08	2.709771e+00	1.354765e-01	4.999554e-02
1.672714037015699e-08	2.759978e+00	1.379869e-01	4.999567e-02
1.703142608443822e-08	2.810185e+00	1.404974e-01	4.999579e-02
1.733571179871945e-08	2.860392e+00	1.430079e-01	4.999590e-02
1.763999751300067e-08	2.910600e+00	1.455184e-01	4.999601e-02
1.794428322728190e-08	2.960807e+00	1.480288e-01	4.999611e-02
1.823652848052734e-08	3.009027e+00	1.504399e-01	4.999620e-02
1.852877373377277e-08	3.057248e+00	1.528510e-01	4.999629e-02
1.882101898701821e-08	3.105468e+00	1.552622e-01	4.999638e-02
1.911326424026365e-08	3.153689e+00	1.576733e-01	4.999646e-02
1.940550949350908e-08	3.201909e+00	1.600844e-01	4.999654e-02
1.969775474675452e-08	3.250130e+00	1.624955e-01	4.999661e-02
1.998999999999996e-08	3.298350e+00	1.649066e-01	4.999668e-02
1.999999999999981e-08	3.300000e+00	1.649891e-01	4.999669e-02
2.000099999999962e-08	3.300000e+00	1.649891e-01	4.999670e-02
2.000299999999968e-08	3.300000e+00	1.649891e-01	4.999671e-02
2.000699999999979e-08	3.300000e+00	1.649891e-01	4.999670e-02
2.001499999999959e-08	3.300000e+00	1.649891e-01	4.999670e-02
2.002499999999944e-08	3.300000e+00	1.649891e-01	4.999670e-02
2.003499999999929e-08	3.300000e+00	1.649891e-01	4.999671e-02
2.004499999999914e-08	3.300000e+00	1.649891e-01	4.999671e-02
2.005499999999900e-08	3.300000e+00	1.649891e-01	4.999671e-02
2.006499999999885e-08	3.300000e+00	1.649891e-01	4.999671e-02
2.007499999999870e-08	3.300000e+00	1.649891e-01	4.999671e-02
2.008499999999855e-08	3.300000e+00	1.649891e-01	4.999671e-02
2.009499999999841e-08	3.300000e+00	1.649891e-01	4.999671e-02
2.010499999999826e-08	3.300000e+00	1.649891e-01	4.999671e-02
2.011499999999811e-08	3.300000e+00	1.649891e-01	4.999671e-02
2.012499999999797e-08	3.300000e+00	1.649891e-01	4.999671e-02
2.013499999999782e-08	3.300000e+00	1.649891e-01	4.999671e-02
2.014499999999767e-08	3.300000e+00	1.649891e-01	4.999671e-02
2.015499999999752e-08	3.300000e+00	1.649891e-01	4.999671e-02
2.016499999999738e-08	3.300000e+00	1.649891e-01	4.999671e-02
2.017499999999723e-08	3.300000e+00	1.649891e-01	4.999671e-02
2.018499999999708e-08	3.300000e+00	1.649891e-01	4.999671e-02
2.019499999999693e-08	3.300000e+00	1.649891e-01	4.999671e-02
2.020499999999679e-08	3.300000e+00	1.649891e-01	4.999671e-02
2.021499999999664e-08	3.300000e+00	1.649891e-01	4.999671e-02
2.022499999999649e-08	3.300000e+00	1.649891e-01	4.999671e-02
2.038499999999413e-08	3.300000e+00	1.649891e-01	4.999671e-02
3.062499999984311e-08	3.300000e+00	1.649891e-01	4.999671e-02
4.086499999969209e-08	3.300000e+00	1.649891e-01	4.999671e-02
5.110499999954107e-08	3.300000e+00	1.649891e-01	4.999671e-02
6.134499999939005e-08	3.300000e+00	1.649891e-01	4.999671e-02
7.158499999923904e-08	3.300000e+00	1.649891e-01	4.999671e-02
8.182499999908802e-08	3.300000e+00	1.649891e-01	4.999671e-02
9.206499999893700e-08	3.300000e+00	1.649891e-01	4.999671e-02
1.023049999987860e-07	3.300000e+00	1.649891e-01	4.999671e-02
1.125449999986350e-07	3.300000e+00	1.649891e-01	4.999671e-02
1.227849999984839e-07	3.300000e+00	1.649891e-01	4.999671e-02
1.330249999983329e-07	3.300000e+00	1.649891e-01	4.999671e-02
1.432649999981819e-07	3.300000e+00	1.649891e-01	4.999671e-02
1.535049999980309e-07	3.300000e+00	1.649891e-01	4.999671e-02
1.637449999978799e-07	3.300000e+00	1.649891e-01	4.999671e-02
